origin,target_time,horizon,fold,y,cbl_pred,tau,lgbm_pred,pred,day_type,slot,cbl_abs_error,lgbm_abs_error,error_diff_lgbm_minus_cbl,restart
2021-05-03 09:30:00,2021-05-03 13:30:00,16,0,177.0,156.33333333333334,176.0,183.2329460387509,183.2329460387509,workday,54,20.666666666666657,6.232946038750896,-14.433720627915761,False
2021-05-03 09:45:00,2021-05-03 13:45:00,16,0,182.0,159.66666666666666,176.0,184.7484186465699,184.7484186465699,workday,55,22.333333333333343,2.7484186465698883,-19.584914686763454,False
2021-05-03 10:00:00,2021-05-03 14:00:00,16,0,179.0,157.66666666666666,176.0,178.13781434422572,178.13781434422572,workday,56,21.333333333333343,0.8621856557742831,-20.47114767755906,False
2021-05-03 10:15:00,2021-05-03 14:15:00,16,0,170.0,153.33333333333334,176.0,177.6699822145795,177.6699822145795,workday,57,16.666666666666657,7.669982214579505,-8.996684452087152,False
2021-05-03 10:30:00,2021-05-03 14:30:00,16,0,168.0,158.66666666666666,176.0,168.48454733893715,168.48454733893715,workday,58,9.333333333333343,0.48454733893714774,-8.848785994396195,False
2021-05-03 10:45:00,2021-05-03 14:45:00,16,0,164.0,162.0,176.0,176.47333608946732,176.47333608946732,workday,59,2.0,12.473336089467324,10.473336089467324,False
2021-05-03 11:00:00,2021-05-03 15:00:00,16,0,167.0,158.0,176.0,163.94353910828406,163.94353910828406,workday,60,9.0,3.0564608917159433,-5.943539108284057,False
2021-05-03 11:15:00,2021-05-03 15:15:00,16,0,125.0,125.66666666666669,176.0,127.3088701386281,127.3088701386281,workday,61,0.6666666666666856,2.3088701386280945,1.642203471961409,False
2021-05-03 11:30:00,2021-05-03 15:30:00,16,0,165.0,151.33333333333334,176.0,163.60486821153256,163.60486821153256,workday,62,13.666666666666657,1.3951317884674381,-12.271534878199219,False
2021-05-03 11:45:00,2021-05-03 15:45:00,16,0,160.0,158.0,176.0,163.1849861506293,163.1849861506293,workday,63,2.0,3.1849861506292996,1.1849861506292996,False
2021-05-03 12:00:00,2021-05-03 16:00:00,16,0,167.0,152.0,176.0,165.4901245981451,165.4901245981451,workday,64,15.0,1.509875401854913,-13.490124598145087,False
2021-05-03 12:15:00,2021-05-03 16:15:00,16,0,162.0,150.33333333333334,176.0,158.79262095995847,158.79262095995847,workday,65,11.666666666666657,3.2073790400415305,-8.459287626625127,False
2021-05-03 12:30:00,2021-05-03 16:30:00,16,0,145.0,145.66666666666666,176.0,156.25348748402632,156.25348748402632,workday,66,0.6666666666666572,11.253487484026323,10.586820817359666,False
2021-05-03 12:45:00,2021-05-03 16:45:00,16,0,146.0,147.33333333333334,176.0,164.3656763703694,164.3656763703694,workday,67,1.3333333333333428,18.365676370369414,17.03234303703607,False
2021-05-03 13:00:00,2021-05-03 17:00:00,16,0,136.0,143.66666666666666,176.0,158.6427121450142,158.6427121450142,workday,68,7.666666666666657,22.6427121450142,14.976045478347544,False
2021-05-03 13:15:00,2021-05-03 17:15:00,16,0,98.0,105.66666666666669,176.0,114.91657559101333,114.91657559101333,workday,69,7.666666666666686,16.916575591013327,9.249908924346641,False
2021-05-03 13:30:00,2021-05-03 17:30:00,16,0,99.0,88.66666666666667,176.0,95.15980201186194,95.15980201186194,workday,70,10.333333333333329,3.8401979881380583,-6.49313534519527,False
2021-05-03 13:45:00,2021-05-03 17:45:00,16,0,131.0,130.33333333333334,176.0,126.03202297708964,126.03202297708964,workday,71,0.6666666666666572,4.967977022910361,4.301310356243704,False
2021-05-03 14:00:00,2021-05-03 18:00:00,16,0,146.0,144.66666666666666,176.0,150.94526190008355,150.94526190008355,workday,72,1.3333333333333428,4.945261900083551,3.6119285667502083,False
2021-05-03 14:15:00,2021-05-03 18:15:00,16,0,128.0,140.66666666666666,176.0,149.75805150149185,149.75805150149185,workday,73,12.666666666666657,21.75805150149185,9.091384834825192,False
2021-05-03 14:30:00,2021-05-03 18:30:00,16,0,130.0,146.33333333333334,176.0,148.7391296991123,148.7391296991123,workday,74,16.333333333333343,18.73912969911231,2.4057963657789685,False
2021-05-03 14:45:00,2021-05-03 18:45:00,16,0,138.0,140.66666666666666,176.0,147.3961751075564,147.3961751075564,workday,75,2.666666666666657,9.396175107556388,6.729508440889731,False
2021-05-03 15:00:00,2021-05-03 19:00:00,16,0,141.0,140.66666666666666,176.0,142.03408947520214,142.03408947520214,workday,76,0.3333333333333428,1.034089475202137,0.7007561418687942,False
2021-05-03 15:15:00,2021-05-03 19:15:00,16,0,133.0,130.33333333333334,176.0,131.88176662058703,131.88176662058703,workday,77,2.666666666666657,1.1182333794129704,-1.5484332872536868,False
2021-05-03 15:30:00,2021-05-03 19:30:00,16,0,130.0,133.66666666666666,176.0,144.73696469529796,144.73696469529796,workday,78,3.666666666666657,14.736964695297956,11.0702980286313,False
2021-05-03 15:45:00,2021-05-03 19:45:00,16,0,119.0,125.33333333333331,176.0,129.90808848897802,129.90808848897802,workday,79,6.333333333333314,10.908088488978024,4.574755155644709,False
2021-05-03 16:00:00,2021-05-03 20:00:00,16,0,106.0,110.66666666666669,176.0,122.97898284670592,122.97898284670592,workday,80,4.666666666666686,16.978982846705918,12.312316180039232,False
2021-05-03 16:15:00,2021-05-03 20:15:00,16,0,108.0,104.66666666666669,176.0,112.4292503540028,112.4292503540028,workday,81,3.3333333333333144,4.429250354002804,1.0959170206694893,False
2021-05-03 16:30:00,2021-05-03 20:30:00,16,0,101.0,108.0,176.0,117.69919587212244,117.69919587212244,workday,82,7.0,16.699195872122445,9.699195872122445,False
2021-05-03 16:45:00,2021-05-03 20:45:00,16,0,117.0,120.0,176.0,118.88925555048452,118.88925555048452,workday,83,3.0,1.8892555504845205,-1.1107444495154795,False
2021-05-03 17:00:00,2021-05-03 21:00:00,16,0,113.0,125.0,176.0,125.91968599502388,125.91968599502388,workday,84,12.0,12.919685995023883,0.9196859950238832,False
2021-05-03 17:15:00,2021-05-03 21:15:00,16,0,100.0,115.66666666666669,176.0,117.28405481804394,117.28405481804394,workday,85,15.666666666666686,17.28405481804394,1.6173881513772557,False
2021-05-03 17:30:00,2021-05-03 21:30:00,16,0,105.0,118.0,176.0,116.51438510372328,116.51438510372328,workday,86,13.0,11.514385103723285,-1.485614896276715,False
2021-05-03 17:45:00,2021-05-03 21:45:00,16,0,102.0,112.33333333333331,176.0,112.84013237725564,112.84013237725564,workday,87,10.333333333333314,10.840132377255642,0.506799043922328,False
2021-05-03 18:00:00,2021-05-03 22:00:00,16,0,110.0,111.33333333333331,176.0,115.95527663955096,115.95527663955096,workday,88,1.3333333333333144,5.955276639550959,4.621943306217645,False
2021-05-03 18:15:00,2021-05-03 22:15:00,16,0,92.0,86.33333333333333,176.0,102.67932970108951,102.67932970108951,workday,89,5.666666666666671,10.679329701089515,5.012663034422843,False
2021-05-03 18:30:00,2021-05-03 22:30:00,16,0,110.0,113.66666666666669,176.0,110.76894161792556,110.76894161792556,workday,90,3.6666666666666856,0.768941617925563,-2.8977250487411226,False
2021-05-03 18:45:00,2021-05-03 22:45:00,16,0,106.0,109.66666666666669,176.0,108.78332569641113,108.78332569641113,workday,91,3.6666666666666856,2.7833256964111257,-0.8833409702555599,False
2021-05-03 19:00:00,2021-05-03 23:00:00,16,0,110.0,106.66666666666669,176.0,106.58946069702954,106.58946069702954,workday,92,3.3333333333333144,3.410539302970463,0.07720596963714854,False
2021-05-03 19:15:00,2021-05-03 23:15:00,16,0,103.0,109.66666666666669,176.0,106.46269778855228,106.46269778855228,workday,93,6.666666666666686,3.4626977885522763,-3.2039688781144093,False
2021-05-03 19:30:00,2021-05-03 23:30:00,16,0,114.0,108.0,176.0,107.62709364593296,107.62709364593296,workday,94,6.0,6.372906354067041,0.372906354067041,False
2021-05-03 19:45:00,2021-05-03 23:45:00,16,0,104.0,97.0,176.0,105.91586783475492,105.91586783475492,workday,95,7.0,1.9158678347549198,-5.08413216524508,False
2021-05-03 20:00:00,2021-05-04 00:00:00,16,0,73.0,77.0,176.0,72.17883994095409,72.17883994095409,workday,0,4.0,0.8211600590459085,-3.1788399409540915,False
2021-05-03 20:15:00,2021-05-04 00:15:00,16,0,68.0,62.333333333333336,176.0,69.07668705390324,69.07668705390324,workday,1,5.666666666666664,1.0766870539032425,-4.589979612763422,False
2021-05-03 20:30:00,2021-05-04 00:30:00,16,0,63.0,59.0,176.0,68.49077416365255,68.49077416365255,workday,2,4.0,5.490774163652546,1.4907741636525458,False
2021-05-03 20:45:00,2021-05-04 00:45:00,16,0,65.0,57.0,176.0,72.61479603641156,72.61479603641156,workday,3,8.0,7.614796036411562,-0.3852039635884381,False
2021-05-03 21:00:00,2021-05-04 01:00:00,16,0,64.0,57.333333333333336,176.0,69.71691195171664,69.71691195171664,workday,4,6.666666666666664,5.716911951716639,-0.949754714950025,False
2021-05-03 21:15:00,2021-05-04 01:15:00,16,0,97.0,83.0,176.0,86.04168174153278,86.04168174153278,workday,5,14.0,10.958318258467216,-3.041681741532784,False
2021-05-03 21:30:00,2021-05-04 01:30:00,16,0,106.0,98.66666666666669,176.0,93.45667890900346,93.45667890900346,workday,6,7.333333333333314,12.543321090996542,5.209987757663228,False
2021-05-03 21:45:00,2021-05-04 01:45:00,16,0,117.0,103.33333333333331,176.0,99.39558811464654,99.39558811464654,workday,7,13.666666666666686,17.604411885353457,3.9377452186867714,False
2021-05-03 22:00:00,2021-05-04 02:00:00,16,0,113.0,103.0,176.0,100.97793745137255,100.97793745137255,workday,8,10.0,12.022062548627446,2.0220625486274457,False
2021-05-03 22:15:00,2021-05-04 02:15:00,16,0,120.0,99.66666666666669,176.0,100.95522008771056,100.95522008771056,workday,9,20.333333333333314,19.044779912289442,-1.288553421043872,False
2021-05-03 22:30:00,2021-05-04 02:30:00,16,0,117.0,102.66666666666669,176.0,99.44542532604848,99.44542532604848,workday,10,14.333333333333314,17.55457467395152,3.2212413406182066,False
2021-05-03 22:45:00,2021-05-04 02:45:00,16,0,116.0,99.0,176.0,91.5710768010897,91.5710768010897,workday,11,17.0,24.428923198910297,7.428923198910297,False
2021-05-03 23:00:00,2021-05-04 03:00:00,16,0,112.0,96.66666666666669,176.0,100.65807075776476,100.65807075776476,workday,12,15.333333333333314,11.341929242235238,-3.991404091098076,False
2021-05-03 23:15:00,2021-05-04 03:15:00,16,0,90.0,81.66666666666667,176.0,88.7769372063916,88.7769372063916,workday,13,8.333333333333329,1.2230627936084062,-7.110270539724922,False
2021-05-03 23:30:00,2021-05-04 03:30:00,16,0,108.0,101.0,176.0,100.342739866335,100.342739866335,workday,14,7.0,7.657260133665005,0.6572601336650052,False
2021-05-03 23:45:00,2021-05-04 03:45:00,16,0,104.0,99.0,176.0,96.02659659495008,96.02659659495008,workday,15,5.0,7.973403405049922,2.973403405049922,False
2021-05-04 00:00:00,2021-05-04 04:00:00,16,0,113.0,100.0,176.0,96.3094014307366,96.3094014307366,workday,16,13.0,16.6905985692634,3.6905985692634005,False
2021-05-04 00:15:00,2021-05-04 04:15:00,16,0,101.0,92.33333333333331,176.0,99.28202538633714,99.28202538633714,workday,17,8.666666666666686,1.7179746136628609,-6.948692053003825,False
2021-05-04 00:30:00,2021-05-04 04:30:00,16,0,98.0,101.0,176.0,102.8098218451263,102.8098218451263,workday,18,3.0,4.809821845126294,1.8098218451262937,False
2021-05-04 00:45:00,2021-05-04 04:45:00,16,0,108.0,104.66666666666669,176.0,103.41962816223295,103.41962816223295,workday,19,3.3333333333333144,4.580371837767046,1.247038504433732,False
2021-05-04 01:00:00,2021-05-04 05:00:00,16,0,97.0,105.66666666666669,176.0,104.80176766267935,104.80176766267935,workday,20,8.666666666666686,7.801767662679353,-0.8648990039873325,False
2021-05-04 01:15:00,2021-05-04 05:15:00,16,0,79.0,79.66666666666667,176.0,78.36773890828593,78.36773890828593,workday,21,0.6666666666666714,0.6322610917140707,-0.03440557495260066,False
2021-05-04 01:30:00,2021-05-04 05:30:00,16,0,76.0,69.0,176.0,72.56752906226731,72.56752906226731,workday,22,7.0,3.4324709377326883,-3.5675290622673117,False
2021-05-04 01:45:00,2021-05-04 05:45:00,16,0,90.0,96.0,176.0,93.30919487730368,93.30919487730368,workday,23,6.0,3.309194877303682,-2.690805122696318,False
2021-05-04 02:00:00,2021-05-04 06:00:00,16,0,94.0,107.0,176.0,105.7201257204696,105.7201257204696,workday,24,13.0,11.720125720469596,-1.2798742795304037,False
2021-05-04 02:15:00,2021-05-04 06:15:00,16,0,109.0,108.0,176.0,110.887919560468,110.887919560468,workday,25,1.0,1.8879195604680064,0.8879195604680064,False
2021-05-04 02:30:00,2021-05-04 06:30:00,16,0,110.0,106.33333333333331,176.0,114.37040333286666,114.37040333286666,workday,26,3.6666666666666856,4.370403332866658,0.7037366661999727,False
2021-05-04 02:45:00,2021-05-04 06:45:00,16,0,112.0,97.66666666666669,176.0,102.47296799541168,102.47296799541168,workday,27,14.333333333333314,9.527032004588321,-4.806301328744993,False
2021-05-04 03:00:00,2021-05-04 07:00:00,16,0,111.0,96.66666666666669,176.0,95.81628722789144,95.81628722789144,workday,28,14.333333333333314,15.183712772108564,0.8503794387752492,False
2021-05-04 03:15:00,2021-05-04 07:15:00,16,0,108.0,100.66666666666669,176.0,107.54365046939289,107.54365046939289,workday,29,7.333333333333314,0.45634953060711325,-6.876983802726201,False
2021-05-04 03:30:00,2021-05-04 07:30:00,16,0,115.0,105.33333333333331,176.0,116.00638284289732,116.00638284289732,workday,30,9.666666666666686,1.0063828428973238,-8.660283823769362,False
2021-05-04 03:45:00,2021-05-04 07:45:00,16,0,142.0,136.0,176.0,130.72671870611046,130.72671870611046,workday,31,6.0,11.27328129388954,5.273281293889539,False
2021-05-04 04:00:00,2021-05-04 08:00:00,16,0,139.0,136.0,176.0,131.13634315088905,131.13634315088905,workday,32,3.0,7.863656849110953,4.863656849110953,False
2021-05-04 04:15:00,2021-05-04 08:15:00,16,0,162.0,154.16666666666666,176.0,130.9603915094392,130.9603915094392,workday,33,7.833333333333343,31.039608490560795,23.206275157227452,False
2021-05-04 04:30:00,2021-05-04 08:30:00,16,0,181.0,174.66666666666666,176.0,154.85904163372587,154.85904163372587,workday,34,6.333333333333343,26.140958366274134,19.80762503294079,False
2021-05-04 04:45:00,2021-05-04 08:45:00,16,0,167.0,164.66666666666666,176.0,87.1244884600278,87.1244884600278,workday,35,2.333333333333343,79.8755115399722,77.54217820663885,False
2021-05-04 05:00:00,2021-05-04 09:00:00,16,0,175.0,161.0,176.0,158.69426015653298,158.69426015653298,workday,36,14.0,16.305739843467023,2.3057398434670233,False
2021-05-04 05:15:00,2021-05-04 09:15:00,16,0,169.0,164.33333333333334,176.0,154.70456686026296,154.70456686026296,workday,37,4.666666666666657,14.295433139737042,9.628766473070385,False
2021-05-04 05:30:00,2021-05-04 09:30:00,16,0,155.0,150.66666666666666,176.0,155.60426793083334,155.60426793083334,workday,38,4.333333333333343,0.6042679308333447,-3.729065402499998,False
2021-05-04 05:45:00,2021-05-04 09:45:00,16,0,177.0,158.83333333333334,176.0,156.0668986934268,156.0668986934268,workday,39,18.166666666666657,20.933101306573207,2.7664346399065494,False
2021-05-04 06:00:00,2021-05-04 10:00:00,16,0,172.0,158.83333333333334,176.0,143.9520305703802,143.9520305703802,workday,40,13.166666666666657,28.047969429619798,14.88130276295314,False
2021-05-04 06:15:00,2021-05-04 10:15:00,16,0,129.0,124.0,176.0,116.68776179578605,116.68776179578605,workday,41,5.0,12.312238204213955,7.312238204213955,False
2021-05-04 06:30:00,2021-05-04 10:30:00,16,0,170.0,162.5,176.0,141.3903173110406,141.3903173110406,workday,42,7.5,28.609682688959396,21.109682688959396,False
2021-05-04 06:45:00,2021-05-04 10:45:00,16,0,169.0,167.5,176.0,151.4353779462003,151.4353779462003,workday,43,1.5,17.564622053799695,16.064622053799695,False
2021-05-04 07:00:00,2021-05-04 11:00:00,16,0,174.0,166.16666666666666,176.0,155.3979473059666,155.3979473059666,workday,44,7.833333333333343,18.602052694033404,10.76871936070006,False
2021-05-04 07:15:00,2021-05-04 11:15:00,16,0,178.0,165.0,176.0,153.50254709440748,153.50254709440748,workday,45,13.0,24.497452905592525,11.497452905592525,False
2021-05-04 07:30:00,2021-05-04 11:30:00,16,0,169.0,162.83333333333334,176.0,163.5549959061938,163.5549959061938,workday,46,6.166666666666657,5.4450040938062045,-0.7216625728604527,False
2021-05-04 07:45:00,2021-05-04 11:45:00,16,0,170.0,161.33333333333334,176.0,173.12615931798902,173.12615931798902,workday,47,8.666666666666657,3.1261593179890212,-5.540507348677636,False
2021-05-04 08:00:00,2021-05-04 12:00:00,16,0,173.0,159.66666666666666,176.0,167.0114588617206,167.0114588617206,workday,48,13.333333333333343,5.988541138279402,-7.344792195053941,False
2021-05-04 08:15:00,2021-05-04 12:15:00,16,0,105.0,103.33333333333331,176.0,107.03774347006726,107.03774347006726,workday,49,1.6666666666666856,2.037743470067255,0.3710768034005696,False
2021-05-04 08:30:00,2021-05-04 12:30:00,16,0,89.0,79.0,176.0,88.44545368251423,88.44545368251423,workday,50,10.0,0.554546317485773,-9.445453682514227,False
2021-05-04 08:45:00,2021-05-04 12:45:00,16,0,91.0,79.0,176.0,86.45387856144657,86.45387856144657,workday,51,12.0,4.546121438553428,-7.453878561446572,False
2021-05-04 09:00:00,2021-05-04 13:00:00,16,0,129.0,113.0,176.0,121.9578076609296,121.9578076609296,workday,52,16.0,7.042192339070397,-8.957807660929603,False
2021-05-04 09:15:00,2021-05-04 13:15:00,16,0,170.0,152.5,176.0,163.90230502979412,163.90230502979412,workday,53,17.5,6.097694970205879,-11.402305029794121,False
2021-05-04 09:30:00,2021-05-04 13:30:00,16,0,166.0,157.83333333333334,176.0,162.83668078404244,162.83668078404244,workday,54,8.166666666666657,3.163319215957557,-5.0033474507091,False
2021-05-04 09:45:00,2021-05-04 13:45:00,16,0,165.0,160.83333333333334,176.0,167.9874122188251,167.9874122188251,workday,55,4.166666666666657,2.9874122188251135,-1.1792544478415437,False
2021-05-04 10:00:00,2021-05-04 14:00:00,16,0,160.0,158.33333333333334,176.0,165.1740533294007,165.1740533294007,workday,56,1.6666666666666572,5.174053329400692,3.507386662734035,False
2021-05-04 10:15:00,2021-05-04 14:15:00,16,0,161.0,153.83333333333334,176.0,154.04704140857143,154.04704140857143,workday,57,7.166666666666657,6.952958591428569,-0.2137080752380882,False
2021-05-04 10:30:00,2021-05-04 14:30:00,16,0,163.0,160.0,176.0,155.39135024389324,155.39135024389324,workday,58,3.0,7.608649756106757,4.608649756106757,False
2021-05-04 10:45:00,2021-05-04 14:45:00,16,0,161.0,162.5,176.0,158.48212579191008,158.48212579191008,workday,59,1.5,2.5178742080899212,1.0178742080899212,False
2021-05-04 11:00:00,2021-05-04 15:00:00,16,0,180.0,158.0,176.0,160.2841903369099,160.2841903369099,workday,60,22.0,19.715809663090113,-2.2841903369098873,False
2021-05-04 11:15:00,2021-05-04 15:15:00,16,0,133.0,124.66666666666669,176.0,132.05381361768934,132.05381361768934,workday,61,8.333333333333314,0.9461863823106569,-7.3871469510226575,False
2021-05-04 11:30:00,2021-05-04 15:30:00,16,0,173.0,151.33333333333334,176.0,147.1881733091416,147.1881733091416,workday,62,21.666666666666657,25.811826690858396,4.145160024191739,False
2021-05-04 11:45:00,2021-05-04 15:45:00,16,0,177.0,157.83333333333334,176.0,154.80034082276467,154.80034082276467,workday,63,19.166666666666657,22.199659177235333,3.0329925105686755,False
2021-05-04 12:00:00,2021-05-04 16:00:00,16,0,153.0,152.0,176.0,158.5340778533984,158.5340778533984,workday,64,1.0,5.534077853398401,4.534077853398401,False
2021-05-04 12:15:00,2021-05-04 16:15:00,16,0,161.0,150.83333333333334,176.0,147.84245057392366,147.84245057392366,workday,65,10.166666666666657,13.157549426076343,2.9908827594096863,False
2021-05-04 12:30:00,2021-05-04 16:30:00,16,0,164.0,145.83333333333334,176.0,143.7052737014533,143.7052737014533,workday,66,18.166666666666657,20.294726298546692,2.128059631880035,False
2021-05-04 12:45:00,2021-05-04 16:45:00,16,0,162.0,148.16666666666666,176.0,147.11611757369488,147.11611757369488,workday,67,13.833333333333343,14.88388242630512,1.050549092971778,False
2021-05-04 13:00:00,2021-05-04 17:00:00,16,0,157.0,143.16666666666666,176.0,145.76382659019148,145.76382659019148,workday,68,13.833333333333343,11.236173409808515,-2.5971599235248277,False
